title,link,image,lprice,hprice,mall_name,product_id,brand,maker,category1,category2,category3,category4,search_keyword,capacity,brand_type,price_range,detailed_price
[커피쿠폰증정] 락앤락 메트로 카페 세라믹 텀블러 650ML (LHC4359),https://smartstore.naver.com/main/products/10981466451,https://shopping-phinf.pstatic.net/main_8852597/88525972504.6.jpg,31500,0,락앤락,88525972504,락앤락,락앤락,생활/건강,주방용품,잔/컵,텀블러,텀블러,650.0,유명브랜드,3-5만원,3-5만
대용량 텀블러 명품 보온 보냉 빨대 손잡이 스텐 텀블러 대형 차량용 900ml,https://smartstore.naver.com/main/products/11070264158,https://shopping-phinf.pstatic.net/main_8861477/88614770368.8.jpg,16900,0,1리터텀블러 마켓,88614770368,TYESO,,생활/건강,주방용품,잔/컵,텀블러,텀블러,900.0,기타/노브랜드,1-2만원,1.5-2만
"락앤락 데일리 심플핏 원터치 텀블러 350ml, 2개",https://search.shopping.naver.com/catalog/55442774645,https://shopping-phinf.pstatic.net/main_5544277/55442774645.20250623082050.jpg,13800,0,네이버,55442774645,락앤락,락앤락,생활/건강,주방용품,잔/컵,텀블러,텀블러,350.0,유명브랜드,1-2만원,1-1.5만
"써모스 더 콤팩트 스트로 컵앤텀블러 720ml, 1개",https://search.shopping.naver.com/catalog/53530833732,https://shopping-phinf.pstatic.net/main_5353083/53530833732.20250313161029.jpg,34000,0,네이버,53530833732,써모스,써모스,생활/건강,주방용품,잔/컵,텀블러,텀블러,720.0,유명브랜드,3-5만원,3-5만
킨토 데이오프 텀블러 500ml 리뉴얼 신제품,https://smartstore.naver.com/main/products/4392820194,https://shopping-phinf.pstatic.net/main_8193734/81937342631.5.jpg,29500,0,프라이스킬,81937342631,킨토,킨토,생활/건강,주방용품,잔/컵,텀블러,텀블러,500.0,기타/노브랜드,2-3만원,2.5-3만
락앤락 New 메트로 밀폐 머그 텀블러 475ml (LHC4263),https://smartstore.naver.com/main/products/11360361799,https://shopping-phinf.pstatic.net/main_8890487/88904872150.jpg,22800,0,락앤락,88904872150,락앤락,락앤락,생활/건강,주방용품,잔/컵,텀블러,텀블러,475.0,유명브랜드,2-3만원,2-2.5만
킨토 워터보틀 리유저블 트라이탄 데일리 텀블러 물병 300ml,https://smartstore.naver.com/main/products/11734546422,https://shopping-phinf.pstatic.net/main_8927905/89279056921.jpg,15500,0,지피지큐,89279056921,킨토,킨토,생활/건강,주방용품,잔/컵,텀블러,텀블러,300.0,기타/노브랜드,1-2만원,1.5-2만
"[오아시스 컬렉션]스탠리 퀜처 H2.0 플로우 스테이트 텀블러 887ml, 크림 에프리콧 글로스",https://smartstore.naver.com/main/products/12405568539,https://shopping-phinf.pstatic.net/main_8995007/89950079264.1.jpg,49000,0,스탠리 코리아,89950079264,스탠리1913,스탠리,생활/건강,주방용품,잔/컵,텀블러,텀블러,887.0,유명브랜드,3-5만원,3-5만
"오슬로 아웃백 트래블 텀블러 350ml, 1개",https://search.shopping.naver.com/catalog/52778749203,https://shopping-phinf.pstatic.net/main_5277874/52778749203.20250203111602.jpg,19500,0,네이버,52778749203,오슬로,,생활/건강,주방용품,잔/컵,텀블러,텀블러,350.0,기타/노브랜드,1-2만원,1.5-2만
"락앤락 스쿨핏 산리오 캐릭터즈 원터치 텀블러 400ml, 1개",https://search.shopping.naver.com/catalog/52778094556,https://shopping-phinf.pstatic.net/main_5277809/52778094556.20250203095808.jpg,19200,0,네이버,52778094556,락앤락,락앤락,생활/건강,주방용품,잔/컵,텀블러,텀블러,400.0,유명브랜드,1-2만원,1.5-2만
"[공식] 블루보틀 화이트 트래블 머그 White Travel Mug 591ml, 1개",https://smartstore.naver.com/main/products/10088086793,https://shopping-phinf.pstatic.net/main_8763258/87632589451.1.jpg,46000,0,블루보틀커피 스토어,87632589451,블루보틀커피,,생활/건강,주방용품,잔/컵,텀블러,텀블러,591.0,기타/노브랜드,3-5만원,3-5만
"아르크 벨루아 텀블러 1L, 화이트",https://search.shopping.naver.com/catalog/54542192441,https://shopping-phinf.pstatic.net/main_5454219/54542192441.20250502111834.jpg,13900,0,네이버,54542192441,아르크,,생활/건강,주방용품,잔/컵,텀블러,텀블러,1000.0,기타/노브랜드,1-2만원,1-1.5만
오슬로 미니텀블러 스텐 보온보냉 소형 초등학생 에스프레소 텀블러 120ml,https://smartstore.naver.com/main/products/4819316505,https://shopping-phinf.pstatic.net/main_8236383/82363839263.5.jpg,9900,0,올리브마켓몰,82363839263,오슬로,오슬로,생활/건강,주방용품,잔/컵,텀블러,텀블러,120.0,기타/노브랜드,1만원 이하,~1만
락앤락 미니 텀블러 작은 소형 가벼운 초경량 보온 보냉 텀블러 스텐 포켓 150ml,https://smartstore.naver.com/main/products/8560293973,https://shopping-phinf.pstatic.net/main_8610479/86104794296.1.jpg,12900,0,유로키친,86104794296,락앤락,락앤락,생활/건강,주방용품,잔/컵,텀블러,텀블러,150.0,유명브랜드,1-2만원,1-1.5만
써모스 아웃포켓 미니 텀블러 150ml,https://search.shopping.naver.com/catalog/55782128557,https://shopping-phinf.pstatic.net/main_5578212/55782128557.20250714103211.jpg,28520,0,네이버,55782128557,써모스,써모스,생활/건강,주방용품,잔/컵,텀블러,텀블러,150.0,유명브랜드,2-3만원,2.5-3만
"스탠리 퀜처 H2.0 플로우 스테이트 텀블러 591ml, 로즈쿼츠 2.0(손잡이)",https://smartstore.naver.com/main/products/11840021594,https://shopping-phinf.pstatic.net/main_8938453/89384532188.jpg,46000,0,스탠리 코리아,89384532188,스탠리1913,스탠리,생활/건강,주방용품,잔/컵,텀블러,텀블러,591.0,유명브랜드,3-5만원,3-5만
"락앤락 메트로 투웨이 텀블러 475ml, 콘트리트화이트, 1개",https://search.shopping.naver.com/catalog/54609919806,https://shopping-phinf.pstatic.net/main_5460991/54609919806.20250506163029.jpg,23460,0,네이버,54609919806,락앤락,락앤락,생활/건강,주방용품,잔/컵,텀블러,텀블러,475.0,유명브랜드,2-3만원,2-2.5만
"스탠리 스탠리1913 웰스프링 보틀 709ml, 그레이, 1개",https://search.shopping.naver.com/catalog/56454045040,https://shopping-phinf.pstatic.net/main_5645404/56454045040.20250827101724.jpg,46000,0,네이버,56454045040,스탠리1913,스탠리,생활/건강,주방용품,잔/컵,텀블러,텀블러,709.0,유명브랜드,3-5만원,3-5만
"스탠리 스탠리1913 아스널 퀜처 프로투어 플립 스트로 텀블러 1.18L, 레드",https://search.shopping.naver.com/catalog/56465067061,https://shopping-phinf.pstatic.net/main_5646506/56465067061.20250828092942.jpg,76360,0,네이버,56465067061,스탠리1913,스탠리,생활/건강,주방용품,잔/컵,텀블러,텀블러,1180.0,유명브랜드,5만원 이상,5만+
"모슈 라떼 스트로우 텀블러 350ml, 1개",https://search.shopping.naver.com/catalog/52778094498,https://shopping-phinf.pstatic.net/main_5277809/52778094498.20250203095319.jpg,33120,0,네이버,52778094498,모슈,,생활/건강,주방용품,잔/컵,텀블러,텀블러,350.0,기타/노브랜드,3-5만원,3-5만
[오덴세] (백화점BEST) 레고트 투웨이 루프텀블러 450ml,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=2531955073&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare,https://shopping-phinf.pstatic.net/main_4572230/45722307988.jpg,27620,0,롯데홈쇼핑,45722307988,오덴세,,생활/건강,주방용품,잔/컵,텀블러,텀블러,450.0,기타/노브랜드,2-3만원,2.5-3만
스탠리 퀜처 H2.0 플로우스테이트 텀블러 887ml,https://smartstore.naver.com/main/products/10118902105,https://shopping-phinf.pstatic.net/main_8766340/87663404926.24.jpg,49000,0,스탠리 코리아,87663404926,스탠리1913,스탠리,생활/건강,주방용품,잔/컵,텀블러,텀블러,887.0,유명브랜드,3-5만원,3-5만
"스탠리 스탠리1913 퀜처 H2.0 플루티드 텀블러 887ml, 트와일라잇글로스",https://search.shopping.naver.com/catalog/56497331010,https://shopping-phinf.pstatic.net/main_5649733/56497331010.20250829093711.jpg,60000,0,네이버,56497331010,스탠리1913,스탠리,생활/건강,주방용품,잔/컵,텀블러,텀블러,887.0,유명브랜드,5만원 이상,5만+
오슬로 브리오슈 소형 미니 스텐 텀블러 150ml 세척솔포함 보온병 한약 보온 물병,https://smartstore.naver.com/main/products/11130464572,https://shopping-phinf.pstatic.net/main_8867497/88674974894.1.jpg,14900,0,피플스퀘어,88674974894,오슬로,오슬로,생활/건강,주방용품,잔/컵,텀블러,텀블러,150.0,기타/노브랜드,1-2만원,1-1.5만
텀스 핸들 손잡이 빨대 텀블러,https://smartstore.naver.com/main/products/10639280187,https://shopping-phinf.pstatic.net/main_8818378/88183785997.2.jpg,19900,0,TUMS,88183785997,텀스,텀스,생활/건강,주방용품,잔/컵,텀블러,텀블러,,기타/노브랜드,1-2만원,1.5-2만
텀스 미롬 레브 스포츠 진공 스텐텀블러 690ml 2P,https://search.shopping.naver.com/catalog/45099651671,https://shopping-phinf.pstatic.net/main_4509965/45099651671.20240415110747.jpg,16390,0,네이버,45099651671,텀스,,생활/건강,주방용품,잔/컵,텀블러,텀블러,690.0,기타/노브랜드,1-2만원,1.5-2만
"오슬로 아웃백 스텐 미니 텀블러 270ml, 블루",https://search.shopping.naver.com/catalog/53189362670,https://shopping-phinf.pstatic.net/main_5318936/53189362670.20250224103319.jpg,20400,0,네이버,53189362670,오슬로,오슬로,생활/건강,주방용품,잔/컵,텀블러,텀블러,270.0,기타/노브랜드,2-3만원,2-2.5만
"텀스 익스트림 투웨이 텀블러 500ml, 1개",https://search.shopping.naver.com/catalog/55399470372,https://shopping-phinf.pstatic.net/main_5539947/55399470372.20250620171100.jpg,18900,0,네이버,55399470372,텀스,텀스,생활/건강,주방용품,잔/컵,텀블러,텀블러,500.0,기타/노브랜드,1-2만원,1.5-2만
"스타벅스 SS 콩코드 하우스 텀블러 591ml, 블랙",https://search.shopping.naver.com/catalog/52483346642,https://shopping-phinf.pstatic.net/main_5248334/52483346642.20250114155813.jpg,31000,0,네이버,52483346642,스타벅스,스타벅스,생활/건강,주방용품,잔/컵,텀블러,텀블러,591.0,기타/노브랜드,3-5만원,3-5만
히카리 미니 텀블러 스텐 작은 소형 초등학생 유치원 가벼운 보온 보냉 레인보우 200ml,https://smartstore.naver.com/main/products/11202659385,https://shopping-phinf.pstatic.net/main_8874716/88747169716.jpg,18900,0,태경코리아,88747169716,히카리,태경코리아,생활/건강,주방용품,잔/컵,텀블러,텀블러,200.0,기타/노브랜드,1-2만원,1.5-2만
CHAKOLAB 차코랩 BAWANG 바왕 텀블러 1050ml,https://smartstore.naver.com/main/products/11831463252,https://shopping-phinf.pstatic.net/main_8937597/89375973839.3.jpg,49000,0,차코랩 코리아,89375973839,차코랩,,생활/건강,주방용품,잔/컵,텀블러,텀블러,1050.0,기타/노브랜드,3-5만원,3-5만
아소부 베스티 텀블러 460ml,https://search.shopping.naver.com/catalog/46810872618,https://shopping-phinf.pstatic.net/main_4681087/46810872618.20240718140812.jpg,42200,0,네이버,46810872618,아소부,아소부,생활/건강,주방용품,잔/컵,텀블러,텀블러,460.0,기타/노브랜드,3-5만원,3-5만
"스탠리 스탠리1913 메시 퀜처 프로투어 플립 스트로 텀블러 1.18L, 메시고트핑크",https://search.shopping.naver.com/catalog/56497843786,https://shopping-phinf.pstatic.net/main_5649784/56497843786.20250829110416.jpg,79000,0,네이버,56497843786,스탠리1913,스탠리,생활/건강,주방용품,잔/컵,텀블러,텀블러,1180.0,유명브랜드,5만원 이상,5만+
스탠리 1913 x 제니 올데이 슬림 보틀 355ml 미드나잇 루비,https://smartstore.naver.com/main/products/12300831584,https://shopping-phinf.pstatic.net/main_8984534/89845342300.jpg,68000,0,스탠리 코리아,89845342300,스탠리1913,스탠리,생활/건강,주방용품,잔/컵,텀블러,텀블러,355.0,유명브랜드,5만원 이상,5만+
"레고트 루프 텀블러 핸디 700ml, 1개",https://search.shopping.naver.com/catalog/55815510249,https://shopping-phinf.pstatic.net/main_5581551/55815510249.20250716150946.jpg,34000,0,네이버,55815510249,레고트,,생활/건강,주방용품,잔/컵,텀블러,텀블러,700.0,기타/노브랜드,3-5만원,3-5만
"킨토 트레블 텀블러 350ml, 아이보리",https://search.shopping.naver.com/catalog/54608218395,https://shopping-phinf.pstatic.net/main_5460821/54608218395.20250506121911.jpg,27750,0,네이버,54608218395,킨토,킨토,생활/건강,주방용품,잔/컵,텀블러,텀블러,350.0,기타/노브랜드,2-3만원,2.5-3만
"나메코 에브리데이 스텐 텀블러 887ml, 1개",https://search.shopping.naver.com/catalog/55886057728,https://shopping-phinf.pstatic.net/main_5588605/55886057728.20250721084009.jpg,36000,0,네이버,55886057728,,,생활/건강,주방용품,잔/컵,텀블러,텀블러,887.0,기타/노브랜드,3-5만원,3-5만
"도시샤 모슈 라떼 미니 텀블러 200ml, 화이트",https://search.shopping.naver.com/catalog/52340874621,https://shopping-phinf.pstatic.net/main_5234087/52340874621.20250205164418.jpg,27900,0,네이버,52340874621,모슈,도시샤,생활/건강,주방용품,잔/컵,텀블러,텀블러,200.0,기타/노브랜드,2-3만원,2.5-3만
대용량 텀블러 빨대텀블러 보온 보냉텀블러 손잡이 스텐 차량용 750ml,https://smartstore.naver.com/main/products/11052447834,https://shopping-phinf.pstatic.net/main_8859695/88596954045.2.jpg,13500,0,타이소 코리아,88596954045,TYESO,,생활/건강,주방용품,잔/컵,텀블러,텀블러,750.0,기타/노브랜드,1-2만원,1-1.5만
1+1 락앤락 슬림핏 가벼운 텀블러 스텐 보온 보냉 물병,https://smartstore.naver.com/main/products/12281555424,https://shopping-phinf.pstatic.net/main_8982606/89826066140.1.jpg,26800,0,에벤에셀 텀블러,89826066140,락앤락,락앤락,생활/건강,주방용품,잔/컵,텀블러,텀블러,,유명브랜드,2-3만원,2.5-3만
"스탠리 퀜처 프로투어 플립 스트로 텀블러 1.18L, 크림에프리콧 글로스(오아시스 컬렉션)",https://smartstore.naver.com/main/products/12405596549,https://shopping-phinf.pstatic.net/main_8995010/89950107274.1.jpg,69000,0,스탠리 코리아,89950107274,스탠리1913,스탠리,생활/건강,주방용품,잔/컵,텀블러,텀블러,1180.0,유명브랜드,5만원 이상,5만+
"스타벅스 레마 텀블러 473ml, 1개",https://search.shopping.naver.com/catalog/53629020531,https://shopping-phinf.pstatic.net/main_5362902/53629020531.20250318183732.jpg,10500,0,네이버,53629020531,스타벅스,스타벅스,생활/건강,주방용품,잔/컵,텀블러,텀블러,473.0,기타/노브랜드,1-2만원,1-1.5만
"스탠리 스탠리1913 아이스플로우 에어로라이트 패스트플로우 355ml, 애쉬",https://search.shopping.naver.com/catalog/56588510188,https://shopping-phinf.pstatic.net/main_5658851/56588510188.20250904123343.jpg,37000,0,네이버,56588510188,스탠리1913,스탠리,생활/건강,주방용품,잔/컵,텀블러,텀블러,355.0,유명브랜드,3-5만원,3-5만
"스탠리 아이스플로우 에어로라이트 캡 캐리 텀블러 355ml, 1개",https://search.shopping.naver.com/catalog/52650260840,https://shopping-phinf.pstatic.net/main_5265026/52650260840.20250124180714.jpg,37000,0,네이버,52650260840,스탠리,스탠리,생활/건강,주방용품,잔/컵,텀블러,텀블러,355.0,유명브랜드,3-5만원,3-5만
"오아 보아르 투웨이 대용량 스텐 보온 보냉 손잡이 텀블러 1.18L, 1개",https://search.shopping.naver.com/catalog/53143508619,https://shopping-phinf.pstatic.net/main_5314350/53143508619.20250512092937.jpg,21980,0,네이버,53143508619,보아르,오아,생활/건강,주방용품,잔/컵,텀블러,텀블러,1180.0,기타/노브랜드,2-3만원,2-2.5만
정식수입 킨토 텀블러 워터보틀 손잡이 투명 휴대용 트라이탄 보틀 물병 300,https://smartstore.naver.com/main/products/6894759509,https://shopping-phinf.pstatic.net/main_8443925/84439259831.6.jpg,19800,0,이몬키친,84439259831,킨토,킨토,생활/건강,주방용품,잔/컵,텀블러,텀블러,,기타/노브랜드,1-2만원,1.5-2만
"하이드로플라스크 올어라운드 트래블 텀블러 946ml, 1개",https://search.shopping.naver.com/catalog/52780706087,https://shopping-phinf.pstatic.net/main_5278070/52780706087.20250203150725.jpg,39860,0,네이버,52780706087,하이드로플라스크,,생활/건강,주방용품,잔/컵,텀블러,텀블러,946.0,유명브랜드,3-5만원,3-5만
이태리 AM 칵테일 텀블러 440ml 보온병 보냉 보온 차우림 차량용,https://smartstore.naver.com/main/products/10448086437,https://shopping-phinf.pstatic.net/main_8799259/87992591597.1.jpg,24000,0,비로스크,87992591597,AM,,생활/건강,주방용품,잔/컵,텀블러,텀블러,440.0,기타/노브랜드,2-3만원,2-2.5만
"스타벅스 SS 엘마 하우스 텀블러 473ml, 화이트",https://search.shopping.naver.com/catalog/52483334600,https://shopping-phinf.pstatic.net/main_5248333/52483334600.20250114155112.jpg,19900,0,네이버,52483334600,스타벅스,스타벅스,생활/건강,주방용품,잔/컵,텀블러,텀블러,473.0,기타/노브랜드,1-2만원,1.5-2만
